time,voltage,current
0.0,3.38987135887146,0.0
30.015293274715077,3.41241192817688,0.0
60.03054435917875,3.429114580154419,0.0
89.99894173955545,3.4422495365142822,0.0
120.0080211001914,3.5940330028533936,0.5501082539558411
150.0232836281939,3.6412220001220703,0.5499275922775269
180.03869029096677,3.675600290298462,0.5501082539558411
210.05385002240655,3.702681303024292,0.5499275922775269
240.06909790384816,3.7245731353759766,0.5497469305992126
270.0843679656391,3.7427351474761963,0.5501082539558411
300.0996566940448,3.756681203842163,0.5499275922775269
330.11493070071447,3.7659244537353516,0.5499275922775269
360.1301773189916,3.771437883377075,0.5497469305992126
390.1454575060925,3.775329828262329,0.5499275922775269
420.16097222355893,3.778897285461426,0.5499275922775269
450.17600429133745,3.7819783687591553,0.5499275922775269
480.1912749897165,3.785383701324463,0.5499275922775269
510.2065485903586,3.7886269092559814,0.5499275922775269
540.221841900202,3.791707992553711,0.5499275922775269
570.2370945284783,3.7949512004852295,0.5499275922775269
600.2523574725201,3.798032283782959,0.5501082539558411
630.2676291082753,3.8011133670806885,0.5499275922775269
660.2830529890198,3.804032325744629,0.5499275922775269
690.2983301084605,3.8071134090423584,0.5499275922775269
720.3134632033762,3.810194492340088,0.5501082539558411
750.328761876619,3.8131134510040283,0.5499275922775269
780.3440049359924,3.816194534301758,0.5499275922775269
810.3592666168988,3.8191134929656982,0.5499275922775269
840.3745304431359,3.8221945762634277,0.5497469305992126
870.3898054573219,3.8257620334625244,0.5499275922775269
900.4054871616536,3.828843116760254,0.5497469305992126
930.4203465683968,3.8322484493255615,0.5497469305992126
960.4356285700051,3.835653781890869,0.5501082539558411
990.450903669378,3.838897228240967,0.5497469305992126
1020.4662062423595,3.8421404361724854,0.5497469305992126
1050.4814525097609,3.845870018005371,0.5501082539558411
1080.4967200602987,3.8489511013031006,0.5499275922775269
1110.5119984930207,3.852194309234619,0.5501082539558411
1140.5274008400156,3.8551132678985596,0.5499275922775269
1170.5425578997238,3.8580322265625,0.5499275922775269
1200.557950722985,3.8611133098602295,0.5499275922775269
1230.5730772966344,3.864194393157959,0.5501082539558411
1260.58836145862,3.866788864135742,0.5499275922775269
1290.603624091891,3.8693835735321045,0.5501082539558411
1320.618891772756,3.8719780445098877,0.5499275922775269
1350.6341752681183,3.874410629272461,0.5499275922775269
1380.6496573441254,3.876356363296509,0.5497469305992126
1410.6647099180555,3.878626823425293,0.5499275922775269
1440.679985543742,3.8804104328155518,0.5499275922775269
1470.6952719914552,3.8821942806243896,0.5499275922775269
1500.7105666697316,3.8836536407470703,0.5497469305992126
1530.7259278489219,3.885275363922119,0.5499275922775269
1560.7411324072746,3.8867347240448,0.5497469305992126
1590.7563712310803,3.8880321979522705,0.5499275922775269
1620.7716482953983,3.889491558074951,0.5499275922775269
1650.7868933497812,3.8906266689300537,0.5501082539558411
1680.802185526787,3.8917617797851562,0.5501082539558411
1710.817422250373,3.892896890640259,0.5497469305992126
1740.8327087832731,3.8940320014953613,0.5499275922775269
1770.8479664592014,3.895167350769043,0.5499275922775269
1800.8632499194355,3.8963024616241455,0.5499275922775269
1830.8786345121625,3.897437572479248,0.5499275922775269
1860.893917476118,3.8987348079681396,0.5501082539558411
1890.9090573730355,3.899707794189453,0.5497469305992126
1920.924442622374,3.9008429050445557,0.5499275922775269
1950.9395964139549,3.901815891265869,0.5497469305992126
1980.954889949382,3.9031131267547607,0.5499275922775269
2010.9701821915805,3.9044103622436523,0.5501082539558411
2040.9704683862801,3.905383348464966,0.5499275922775269
2070.98506050586,3.9066808223724365,0.5499275922775269
2101.0003276804346,3.907978057861328,0.5501082539558411
2131.0157337918936,3.9089510440826416,0.5497469305992126
2161.030884184991,3.910248279571533,0.5499275922775269
2191.046265278914,3.911707639694214,0.5501082539558411
2221.0615477667598,3.9126806259155273,0.5497469305992126
2251.0768476379744,3.914140224456787,0.5499275922775269
2281.0919912090467,3.9152753353118896,0.5499275922775269
2311.107260744524,3.9165725708007812,0.5499275922775269
2341.122496701253,3.918031930923462,0.5499275922775269
2371.1380127520533,3.9191672801971436,0.5499275922775269
2401.153044498991,3.920626640319824,0.5499275922775269
2431.1683113828476,3.922086000442505,0.5499275922775269
2461.1835879358987,3.9235455989837646,0.5501082539558411
2491.1988581230107,3.924680709838867,0.5499275922775269
2521.2141289567226,3.926140069961548,0.5499275922775269
2551.229410792934,3.9274373054504395,0.5499275922775269
2581.244700694253,3.928896903991699,0.5497469305992126
2611.2599658337713,3.93035626411438,0.5499275922775269
2641.2752271387144,3.9318158626556396,0.5499275922775269
2671.2906440470833,3.9332752227783203,0.5499275922775269
2701.305917963531,3.934734582901001,0.5499275922775269
2731.321190892486,3.93635630607605,0.5499275922775269
2761.3364973350835,3.9378156661987305,0.5499275922775269
2791.351628309756,3.9392752647399902,0.5499275922775269
2821.3668748628406,3.94089674949646,0.5499275922775269
2851.3825579205586,3.942518472671509,0.5499275922775269
2881.3974645652343,3.9439778327941895,0.5499275922775269
2911.412836025178,3.9455995559692383,0.5499275922775269
2941.4280640018987,3.947221040725708,0.5499275922775269
2971.4433435874816,3.9486806392669678,0.5499275922775269
3001.4585071835318,3.9503021240234375,0.5497469305992126
3031.4736855564406,3.9519238471984863,0.5497469305992126
3061.489094134042,3.953707695007324,0.5501082539558411
3091.5045387615974,3.955167055130005,0.5497469305992126
3121.519568974676,3.9567887783050537,0.5499275922775269
3151.534816410014,3.9587345123291016,0.5499275922775269
3181.5501863110985,3.9603562355041504,0.5499275922775269
3211.56542326021,3.961977958679199,0.5501082539558411
3241.580665753252,3.963599443435669,0.5499275922775269
3271.595903444191,3.965707540512085,0.5501082539558411
3301.6112209594867,3.967329263687134,0.5499275922775269
3331.626665306336,3.9689507484436035,0.5497469305992126
3361.641715308797,3.9707345962524414,0.5499275922775269
3391.656984728994,3.9725184440612793,0.5497469305992126
3421.672448038211,3.974302053451538,0.5497469305992126
3451.687691633968,3.976248025894165,0.5499275922775269
3481.702828297799,3.978193998336792,0.5499275922775269
3511.718087397254,3.97997784614563,0.5499275922775269
3541.7334250778076,3.981923818588257,0.5501082539558411
3571.7486451698933,3.983869791030884,0.5501082539558411
3601.76389873054,3.9858155250549316,0.5499275922775269
3631.779330646328,3.9874372482299805,0.5499275922775269
3661.7943704934733,3.9895453453063965,0.5495662689208984
3691.809736018622,3.9914913177490234,0.5499275922775269
3721.8249964563875,3.9935994148254395,0.5499275922775269
3751.8402673352393,3.9953832626342773,0.5497469305992126
3781.855470254435,3.997328996658325,0.5497469305992126
3811.8708297845733,3.9995994567871094,0.5499275922775269
3841.886118678376,4.001707553863525,0.5499275922775269
3871.9013794670464,4.003653526306152,0.5497469305992126
3901.9166528922506,4.005761623382568,0.5499275922775269
